Zeit;Kanal A;Kanal B
(ms);(mV);(mV)

-15,17958263;0,00000000;-164,78530000
-15,17458263;0,52411410;-164,78530000
-15,16958263;-0,34940940;-164,78530000
-15,16458263;-0,17470470;-160,44840000
-15,15958263;-0,17470470;-160,44840000
-15,15458263;0,17470470;-160,44840000
-15,14958263;0,17470470;-160,44840000
-15,14458263;0,69881890;-164,78530000
-15,13958263;0,00000000;-164,78530000
-15,13458263;0,52411410;-164,78530000
-15,12958263;-0,17470470;-160,44840000
-15,12458263;0,17470470;-164,78530000
-15,11958263;-0,34940940;-160,44840000
-15,11458263;0,52411410;-164,78530000
-15,10958264;0,87352360;-160,44840000
-15,10458264;1,04822800;-160,44840000
-15,09958264;0,52411410;-160,44840000
-15,09458264;0,87352360;-160,44840000
-15,08958264;0,00000000;-160,44840000
-15,08458264;0,87352360;-160,44840000
-15,07958264;-0,17470470;-156,11160000
-15,07458264;1,04822800;-160,44840000
-15,06958264;0,52411410;-160,44840000
-15,06458264;0,34940940;-160,44840000
-15,05958264;-0,52411410;-156,11160000
-15,05458264;0,00000000;-156,11160000
-15,04958264;-0,69881890;-156,11160000
-15,04458264;0,00000000;-160,44840000
-15,03958264;-0,69881890;-160,44840000
-15,03458264;0,34940940;-156,11160000
-15,02958264;-0,69881890;-151,77470000
-15,02458264;0,52411410;-160,44840000
-15,01958264;-0,52411410;-156,11160000
-15,01458264;-0,34940940;-156,11160000
-15,00958264;-1,04822800;-156,11160000
-15,00458264;-0,69881890;-151,77470000
-14,99958264;-0,17470470;-151,77470000
-14,99458264;0,52411410;-156,11160000
-14,98958264;0,17470470;-151,77470000
-14,98458264;1,39763800;-151,77470000
-14,97958264;-0,69881890;-156,11160000
-14,97458264;0,17470470;-156,11160000
-14,96958264;0,00000000;-147,43790000
-14,96458264;-0,17470470;-151,77470000
-14,95958264;0,34940940;-147,43790000
-14,95458264;0,17470470;-151,77470000
-14,94958264;-0,34940940;-147,43790000
-14,94458264;0,34940940;-147,43790000
-14,93958264;-0,52411410;-147,43790000
-14,93458264;0,87352360;-151,77470000
-14,92958264;0,00000000;-147,43790000
-14,92458264;1,04822800;-147,43790000
-14,91958264;0,52411410;-147,43790000
-14,91458264;0,87352360;-151,77470000
-14,90958264;0,87352360;-147,43790000
-14,90458264;0,34940940;-147,43790000
-14,89958264;0,87352360;-147,43790000
-14,89458264;0,34940940;-143,10100000
-14,88958264;0,52411410;-143,10100000
-14,88458264;0,52411410;-143,10100000
-14,87958264;0,17470470;-138,76410000
-14,87458264;0,17470470;-143,10100000
-14,86958264;0,17470470;-147,43790000
-14,86458264;0,52411410;-143,10100000
-14,85958264;1,04822800;-143,10100000
-14,85458264;1,57234300;-138,76410000
-14,84958264;1,04822800;-143,10100000
-14,84458264;1,22293300;-143,10100000
-14,83958264;0,00000000;-147,43790000
-14,83458264;0,52411410;-143,10100000
-14,82958264;0,52411410;-143,10100000
-14,82458264;0,87352360;-143,10100000
-14,81958264;-0,69881890;-138,76410000
-14,81458264;0,34940940;-138,76410000
-14,80958264;-1,04822800;-138,76410000
-14,80458264;0,00000000;-138,76410000
-14,79958264;0,69881890;-134,42730000
-14,79458264;-0,69881890;-138,76410000
-14,78958264;-0,69881890;-130,09040000
-14,78458264;0,00000000;-134,42730000
-14,77958264;0,34940940;-134,42730000
-14,77458264;0,34940940;-134,42730000
-14,76958264;-0,69881890;-134,42730000
-14,76458264;-0,17470470;-134,42730000
-14,75958264;-0,52411410;-130,09040000
-14,75458264;-0,17470470;-134,42730000
-14,74958264;0,52411410;-130,09040000
-14,74458264;0,00000000;-130,09040000
-14,73958264;0,00000000;-130,09040000
-14,73458264;-0,17470470;-134,42730000
-14,72958264;-0,34940940;-134,42730000
-14,72458264;0,00000000;-134,42730000
-14,71958264;-0,34940940;-130,09040000
-14,71458265;0,52411410;-130,09040000
-14,70958265;-0,69881890;-130,09040000
-14,70458265;0,34940940;-130,09040000
-14,69958265;-0,34940940;-130,09040000
-14,69458265;0,00000000;-130,09040000
-14,68958265;0,00000000;-125,75360000
-14,68458265;0,17470470;-130,09040000
-14,67958265;-1,04822800;-125,75360000
-14,67458265;0,00000000;-125,75360000
-14,66958265;-0,69881890;-125,75360000
-14,66458265;0,52411410;-125,75360000
-14,65958265;-0,34940940;-125,75360000
-14,65458265;-0,17470470;-125,75360000
-14,64958265;-0,52411410;-125,75360000
-14,64458265;0,17470470;-125,75360000
-14,63958265;0,17470470;-121,41670000
-14,63458265;-0,17470470;-121,41670000
-14,62958265;0,00000000;-121,41670000
-14,62458265;-0,34940940;-121,41670000
-14,61958265;-1,22293300;-117,07980000
-14,61458265;0,00000000;-121,41670000
-14,60958265;-0,34940940;-121,41670000
-14,60458265;-0,69881890;-117,07980000
-14,59958265;-1,04822800;-117,07980000
-14,59458265;-0,69881890;-117,07980000
-14,58958265;0,00000000;-117,07980000
-14,58458265;-0,34940940;-117,07980000
-14,57958265;-0,34940940;-117,07980000
-14,57458265;-0,17470470;-117,07980000
-14,56958265;-1,57234300;-112,74300000
-14,56458265;0,87352360;-117,07980000
-14,55958265;-0,34940940;-117,07980000
-14,55458265;0,17470470;-117,07980000
-14,54958265;-0,69881890;-117,07980000
-14,54458265;0,17470470;-117,07980000
-14,53958265;-0,69881890;-112,74300000
-14,53458265;0,00000000;-112,74300000
-14,52958265;-0,34940940;-112,74300000
-14,52458265;-0,17470470;-112,74300000
-14,51958265;-1,57234300;-108,40610000
-14,51458265;-0,17470470;-108,40610000
-14,50958265;-0,87352360;-112,74300000
-14,50458265;-0,17470470;-112,74300000
-14,49958265;-0,52411410;-108,40610000
-14,49458265;-0,69881890;-112,74300000
-14,48958265;-0,69881890;-108,40610000
-14,48458265;-0,52411410;-108,40610000
-14,47958265;-0,34940940;-108,40610000
-14,47458265;0,00000000;-104,06930000
-14,46958265;-0,34940940;-108,40610000
-14,46458265;-0,34940940;-104,06930000
-14,45958265;-0,52411410;-104,06930000
-14,45458265;0,00000000;-104,06930000
-14,44958265;-0,87352360;-108,40610000
-14,44458265;-0,34940940;-104,06930000
-14,43958265;-0,69881890;-99,73240000
-14,43458265;-0,34940940;-104,06930000
-14,42958265;-0,17470470;-104,06930000
-14,42458265;0,00000000;-99,73240000
-14,41958265;-0,52411410;-99,73240000
-14,41458265;0,00000000;-99,73240000
-14,40958265;-1,39763800;-99,73240000
-14,40458265;-0,17470470;-99,73240000
-14,39958265;-0,69881890;-95,39554000
-14,39458265;-0,34940940;-99,73240000
-14,38958265;-0,69881890;-95,39554000
-14,38458265;-0,34940940;-99,73240000
-14,37958265;-1,22293300;-95,39554000
-14,37458265;-0,52411410;-99,73240000
-14,36958265;-1,92175200;-95,39554000
-14,36458265;-0,34940940;-95,39554000
-14,35958265;-0,87352360;-95,39554000
-14,35458265;-1,22293300;-95,39554000
-14,34958265;-1,57234300;-91,05868000
-14,34458265;-1,04822800;-95,39554000
-14,33958265;-1,04822800;-95,39554000
-14,33458265;-1,22293300;-91,05868000
-14,32958265;-0,52411410;-86,72182000
-14,32458265;-1,57234300;-91,05868000
-14,31958266;-0,52411410;-91,05868000
-14,31458266;-0,34940940;-91,05868000
-14,30958266;-0,34940940;-86,72182000
-14,30458266;0,00000000;-91,05868000
-14,29958266;-0,69881890;-86,72182000
-14,29458266;-0,52411410;-86,72182000
-14,28958266;-1,22293300;-86,72182000
-14,28458266;0,34940940;-86,72182000
-14,27958266;-0,34940940;-86,72182000
-14,27458266;0,17470470;-86,72182000
-14,26958266;-1,04822800;-82,38496000
-14,26458266;-0,52411410;-86,72182000
-14,25958266;-1,04822800;-86,72182000
-14,25458266;0,17470470;-82,38496000
-14,24958266;-0,17470470;-82,38496000
-14,24458266;0,52411410;-82,38496000
-14,23958266;-0,87352360;-82,38496000
-14,23458266;0,17470470;-78,04810000
-14,22958266;-0,34940940;-82,38496000
-14,22458266;-0,52411410;-78,04810000
-14,21958266;-0,34940940;-78,04810000
-14,21458266;-0,87352360;-82,38496000
-14,20958266;-1,04822800;-78,04810000
-14,20458266;-0,52411410;-78,04810000
-14,19958266;-0,34940940;-78,04810000
-14,19458266;-0,17470470;-78,04810000
-14,18958266;-0,34940940;-78,04810000
-14,18458266;0,17470470;-73,71124000
-14,17958266;-0,69881890;-73,71124000
-14,17458266;-0,69881890;-78,04810000
-14,16958266;0,52411410;-73,71124000
-14,16458266;0,00000000;-73,71124000
-14,15958266;-0,69881890;-73,71124000
-14,15458266;-0,69881890;-73,71124000
-14,14958266;-1,74704700;-69,37438000
-14,14458266;-0,17470470;-69,37438000
-14,13958266;-0,34940940;-69,37438000
-14,13458266;0,52411410;-69,37438000
-14,12958266;-1,22293300;-73,71124000
-14,12458266;-1,04822800;-69,37438000
-14,11958266;-1,04822800;-69,37438000
-14,11458266;0,17470470;-65,03752000
-14,10958266;-0,17470470;-65,03752000
-14,10458266;0,17470470;-69,37438000
-14,09958266;-0,52411410;-69,37438000
-14,09458266;0,17470470;-65,03752000
-14,08958266;-0,69881890;-65,03752000
-14,08458266;-0,34940940;-65,03752000
-14,07958266;-0,69881890;-65,03752000
-14,07458266;-1,04822800;-65,03752000
-14,06958266;-0,34940940;-60,70066000
-14,06458266;0,52411410;-60,70066000
-14,05958266;-1,22293300;-60,70066000
-14,05458266;-0,52411410;-60,70066000
-14,04958266;-0,69881890;-56,36380000
-14,04458266;0,17470470;-65,03752000
-14,03958266;0,34940940;-60,70066000
-14,03458266;0,34940940;-60,70066000
-14,02958266;-0,17470470;-56,36380000
-14,02458266;-0,17470470;-60,70066000
-14,01958266;-1,04822800;-56,36380000
-14,01458266;-0,52411410;-56,36380000
-14,00958266;-0,34940940;-60,70066000
-14,00458266;0,17470470;-56,36380000
-13,99958266;0,17470470;-56,36380000
-13,99458266;0,17470470;-56,36380000
-13,98958266;-1,22293300;-56,36380000
-13,98458266;0,00000000;-52,02694000
-13,97958266;0,00000000;-52,02694000
-13,97458266;0,17470470;-56,36380000
-13,96958266;-0,69881890;-52,02694000
-13,96458266;-0,69881890;-52,02694000
-13,95958266;0,34940940;-52,02694000
-13,95458266;0,17470470;-47,69008000
-13,94958266;0,00000000;-47,69008000
-13,94458266;-0,69881890;-52,02694000
-13,93958266;-1,04822800;-52,02694000
-13,93458266;-0,34940940;-47,69008000
-13,92958266;-0,34940940;-47,69008000
-13,92458267;0,17470470;-47,69008000
-13,91958267;-1,39763800;-47,69008000
-13,91458267;-1,57234300;-47,69008000
-13,90958267;-0,34940940;-43,35322000
-13,90458267;0,00000000;-43,35322000
-13,89958267;-0,34940940;-43,35322000
-13,89458267;0,00000000;-43,35322000
-13,88958267;-1,04822800;-43,35322000
-13,88458267;0,17470470;-43,35322000
-13,87958267;-0,17470470;-43,35322000
-13,87458267;0,34940940;-43,35322000
-13,86958267;-0,69881890;-39,01636000
-13,86458267;-0,69881890;-43,35322000
-13,85958267;-0,17470470;-43,35322000
-13,85458267;-0,52411410;-39,01636000
-13,84958267;0,17470470;-39,01636000
-13,84458267;-0,34940940;-39,01636000
-13,83958267;0,00000000;-34,67950000
-13,83458267;0,52411410;-39,01636000
-13,82958267;0,52411410;-39,01636000
-13,82458267;0,69881890;-34,67950000
-13,81958267;-0,17470470;-34,67950000
-13,81458267;0,52411410;-39,01636000
-13,80958267;0,00000000;-34,67950000
-13,80458267;0,00000000;-30,34264000
-13,79958267;0,34940940;-34,67950000
-13,79458267;0,00000000;-30,34264000
-13,78958267;-0,34940940;-30,34264000
-13,78458267;-0,17470470;-34,67950000
-13,77958267;-0,34940940;-26,00578000
-13,77458267;-0,17470470;-30,34264000
-13,76958267;-0,69881890;-30,34264000
-13,76458267;0,17470470;-30,34264000
-13,75958267;-0,69881890;-30,34264000
-13,75458267;0,00000000;-26,00578000
-13,74958267;-1,04822800;-26,00578000
-13,74458267;0,00000000;-26,00578000
-13,73958267;0,00000000;-26,00578000
-13,73458267;-0,34940940;-26,00578000
-13,72958267;-1,04822800;-21,66892000
-13,72458267;-0,17470470;-26,00578000
-13,71958267;-0,52411410;-21,66892000
-13,71458267;0,17470470;-21,66892000
-13,70958267;0,00000000;-21,66892000
-13,70458267;-0,17470470;-21,66892000
-13,69958267;-1,57234300;-17,33206000
-13,69458267;-0,52411410;-21,66892000
-13,68958267;0,00000000;-17,33206000
-13,68458267;-0,34940940;-21,66892000
-13,67958267;-0,34940940;-17,33206000
-13,67458267;0,34940940;-17,33206000
-13,66958267;-1,04822800;-12,99520000
-13,66458267;0,00000000;-17,33206000
-13,65958267;0,00000000;-17,33206000
-13,65458267;1,92175200;-17,33206000
-13,64958267;-0,69881890;-12,99520000
-13,64458267;0,00000000;-12,99520000
-13,63958267;0,00000000;-12,99520000
-13,63458267;-0,34940940;-12,99520000
-13,62958267;-1,04822800;-17,33206000
-13,62458267;0,00000000;-12,99520000
-13,61958267;-1,04822800;-4,32148100
-13,61458267;0,17470470;-12,99520000
-13,60958267;-0,69881890;-8,65834000
-13,60458267;0,00000000;-8,65834000
-13,59958267;-1,04822800;-4,32148100
-13,59458267;-0,34940940;-8,65834000
-13,58958267;-0,52411410;-8,65834000
-13,58458267;-0,17470470;-8,65834000
-13,57958267;0,17470470;-4,32148100
-13,57458267;0,52411410;-4,32148100
-13,56958267;0,00000000;-4,32148100
-13,56458267;0,52411410;-4,32148100
-13,55958267;-0,17470470;-4,32148100
-13,55458267;0,17470470;-4,32148100
-13,54958267;-0,34940940;0,00000000
-13,54458267;0,17470470;0,00000000
-13,53958267;-0,69881890;0,00000000
-13,53458267;0,00000000;0,00000000
-13,52958268;-1,22293300;4,32148100
-13,52458268;-0,52411410;0,00000000
-13,51958268;0,00000000;4,32148100
-13,51458268;-0,17470470;0,00000000
-13,50958268;-0,52411410;4,32148100
-13,50458268;0,17470470;4,32148100
-13,49958268;0,00000000;8,65834000
-13,49458268;0,17470470;4,32148100
-13,48958268;-0,17470470;4,32148100
-13,48458268;1,04822800;0,00000000
-13,47958268;-0,17470470;4,32148100
-13,47458268;0,00000000;8,65834000
-13,46958268;-0,69881890;8,65834000
-13,46458268;0,52411410;8,65834000
-13,45958268;0,17470470;8,65834000
-13,45458268;0,69881890;8,65834000
-13,44958268;-1,92175200;8,65834000
-13,44458268;-0,52411410;8,65834000
-13,43958268;-0,34940940;12,99520000
-13,43458268;0,00000000;8,65834000
-13,42958268;0,52411410;12,99520000
-13,42458268;0,17470470;8,65834000
-13,41958268;-0,52411410;17,33206000
-13,41458268;-0,34940940;17,33206000
-13,40958268;-0,87352360;17,33206000
-13,40458268;0,17470470;17,33206000
-13,39958268;0,00000000;12,99520000
-13,39458268;0,00000000;17,33206000
-13,38958268;-0,17470470;17,33206000
-13,38458268;0,52411410;17,33206000
-13,37958268;-0,69881890;17,33206000
-13,37458268;0,17470470;17,33206000
-13,36958268;0,52411410;21,66892000
-13,36458268;0,87352360;21,66892000
-13,35958268;0,69881890;17,33206000
-13,35458268;1,04822800;21,66892000
-13,34958268;0,52411410;21,66892000
-13,34458268;0,87352360;21,66892000
-13,33958268;-0,52411410;21,66892000
-13,33458268;0,17470470;21,66892000
-13,32958268;-0,17470470;21,66892000
-13,32458268;0,34940940;26,00578000
-13,31958268;0,52411410;26,00578000
-13,31458268;0,87352360;21,66892000
-13,30958268;-0,69881890;26,00578000
-13,30458268;0,00000000;26,00578000
-13,29958268;0,00000000;30,34264000
-13,29458268;0,69881890;26,00578000
-13,28958268;0,00000000;30,34264000
-13,28458268;0,52411410;30,34264000
-13,27958268;0,00000000;30,34264000
-13,27458268;0,52411410;30,34264000
-13,26958268;0,87352360;30,34264000
-13,26458268;0,34940940;34,67950000
-13,25958268;0,00000000;34,67950000
-13,25458268;0,17470470;34,67950000
-13,24958268;0,17470470;34,67950000
-13,24458268;1,39763800;34,67950000
-13,23958268;0,87352360;34,67950000
-13,23458268;0,34940940;34,67950000
-13,22958268;0,17470470;39,01636000
-13,22458268;0,52411410;34,67950000
-13,21958268;0,87352360;39,01636000
-13,21458268;0,87352360;39,01636000
-13,20958268;0,17470470;39,01636000
-13,20458268;1,22293300;34,67950000
-13,19958268;0,17470470;39,01636000
-13,19458268;0,69881890;39,01636000
-13,18958268;0,34940940;43,35322000
-13,18458268;1,04822800;39,01636000
-13,17958268;0,69881890;39,01636000
-13,17458268;-0,17470470;43,35322000
-13,16958268;0,52411410;43,35322000
-13,16458268;1,04822800;43,35322000
-13,15958268;0,69881890;43,35322000
-13,15458268;1,04822800;43,35322000
-13,14958268;0,17470470;47,69008000
-13,14458268;1,04822800;43,35322000
-13,13958268;0,87352360;47,69008000
-13,13458269;0,87352360;47,69008000
-13,12958269;0,52411410;47,69008000
-13,12458269;0,17470470;47,69008000
-13,11958269;0,87352360;47,69008000
-13,11458269;1,04822800;47,69008000
-13,10958269;1,57234300;52,02694000
-13,10458269;1,04822800;52,02694000
-13,09958269;0,34940940;52,02694000
-13,09458269;0,52411410;52,02694000
-13,08958269;0,00000000;52,02694000
-13,08458269;0,69881890;52,02694000
-13,07958269;0,87352360;56,36380000
-13,07458269;0,69881890;47,69008000
-13,06958269;0,87352360;56,36380000
-13,06458269;0,87352360;52,02694000
-13,05958269;0,87352360;56,36380000
-13,05458269;1,04822800;56,36380000
-13,04958269;0,17470470;56,36380000
-13,04458269;1,39763800;56,36380000
-13,03958269;1,39763800;56,36380000
-13,03458269;2,27116100;56,36380000
-13,02958269;1,57234300;60,70066000
-13,02458269;1,22293300;60,70066000
-13,01958269;0,69881890;60,70066000
-13,01458269;0,52411410;60,70066000
-13,00958269;0,17470470;65,03752000
-13,00458269;0,34940940;65,03752000
-12,99958269;0,87352360;65,03752000
-12,99458269;0,52411410;60,70066000
-12,98958269;0,52411410;65,03752000
-12,98458269;0,87352360;65,03752000
-12,97958269;0,00000000;65,03752000
-12,97458269;0,69881890;65,03752000
-12,96958269;0,00000000;69,37438000
-12,96458269;-0,17470470;65,03752000
-12,95958269;-0,87352360;69,37438000
-12,95458269;0,00000000;69,37438000
-12,94958269;0,34940940;69,37438000
-12,94458269;1,22293300;69,37438000
-12,93958269;0,00000000;73,71124000
-12,93458269;0,52411410;69,37438000
-12,92958269;0,69881890;73,71124000
-12,92458269;1,39763800;69,37438000
-12,91958269;0,34940940;73,71124000
-12,91458269;0,52411410;73,71124000
-12,90958269;0,17470470;73,71124000
-12,90458269;0,52411410;73,71124000
-12,89958269;0,69881890;78,04810000
-12,89458269;1,22293300;73,71124000
-12,88958269;0,69881890;78,04810000
-12,88458269;1,39763800;73,71124000
-12,87958269;-0,34940940;78,04810000
-12,87458269;0,34940940;78,04810000
-12,86958269;0,52411410;82,38496000
-12,86458269;1,22293300;78,04810000
-12,85958269;0,87352360;78,04810000
-12,85458269;0,87352360;78,04810000
-12,84958269;0,34940940;82,38496000
-12,84458269;1,04822800;78,04810000
-12,83958269;1,04822800;82,38496000
-12,83458269;0,87352360;82,38496000
-12,82958269;0,34940940;86,72182000
-12,82458269;1,39763800;78,04810000
-12,81958269;0,87352360;82,38496000
-12,81458269;1,92175200;82,38496000
-12,80958269;0,87352360;82,38496000
-12,80458269;1,22293300;86,72182000
-12,79958269;1,04822800;86,72182000
-12,79458269;1,22293300;82,38496000
-12,78958269;1,57234300;82,38496000
-12,78458269;1,57234300;86,72182000
-12,77958269;0,17470470;91,05868000
-12,77458269;1,22293300;86,72182000
-12,76958269;0,87352360;91,05868000
-12,76458269;1,22293300;91,05868000
-12,75958269;0,69881890;91,05868000
-12,75458269;1,57234300;91,05868000
-12,74958269;0,52411410;91,05868000
-12,74458269;0,52411410;95,39554000
-12,73958269;0,52411410;91,05868000
-12,73458270;0,87352360;91,05868000
-12,72958270;0,17470470;95,39554000
-12,72458270;1,04822800;91,05868000
-12,71958270;0,52411410;99,73240000
-12,71458270;0,87352360;91,05868000
-12,70958270;0,52411410;99,73240000
-12,70458270;0,69881890;91,05868000
-12,69958270;0,52411410;95,39554000
-12,69458270;0,00000000;99,73240000
-12,68958270;1,22293300;99,73240000
-12,68458270;1,04822800;99,73240000
-12,67958270;0,52411410;99,73240000
-12,67458270;0,69881890;91,05868000
-12,66958270;0,17470470;104,06930000
-12,66458270;1,04822800;95,39554000
-12,65958270;0,17470470;104,06930000
-12,65458270;0,52411410;104,06930000
-12,64958270;-0,17470470;104,06930000
